,Time,Power
4042,20180708_16,106.4320000000298
4043,20180708_17,105.4720000000671
4044,20180708_18,99.39199999999255
4045,20180708_19,100.0320000000065
4046,20180708_20,93.7599999998929
4047,20180708_21,93.76000000000931
4048,20180708_22,89.92000000004191
4049,20180708_23,86.91200000001118
4050,20180709_0,86.2719999999972
4051,20180709_1,86.2719999999972
4052,20180709_2,85.18400000000838
4053,20180709_3,83.00800000003073
4054,20180709_5,80.51199999998789
4055,20180709_6,80.38399999996182
4056,20180709_7,80.51199999998789
4057,20180709_8,82.4320000000298
4058,20180709_9,82.4320000000298
4059,20180709_10,83.8399999999674
4060,20180709_11,84.8640000000596
4061,20180709_12,87.93599999998696
4062,20180709_13,93.37599999993108
4063,20180709_14,105.0240000000922
4064,20180709_15,108.7999999999302
4065,20180709_16,109.8880000000354
4066,20180709_17,109.5679999999702
4067,20180709_18,104.640000000014
4068,20180709_19,103.8719999999739
4069,20180709_20,99.8399999999674
4070,20180709_21,102.2080000001006
4071,20180709_22,98.49599999992643
4072,20180709_23,96.32000000006519
4073,20180710_0,93.88799999991897
4074,20180710_1,89.15200000000186
4075,20180710_2,85.95200000004843
4076,20180710_3,83.07200000004377
4077,20180710_4,81.98399999993853
4078,20180710_5,80.89600000006612
4079,20180710_6,78.33599999989383
4080,20180710_7,79.8080000000773
4081,20180710_8,82.75199999997858
4082,20180710_9,92.73600000003353
4083,20180710_10,107.7759999999544
4084,20180710_11,119.6160000000382
4085,20180710_12,118.9760000000242
4086,20180710_13,114.6879999999655
4087,20180710_14,143.935999999987
4088,20180710_15,139.0080000000307
4089,20180710_16,136.064000000013
4090,20180710_17,129.8559999999125
4091,20180710_18,117.9520000000484
4092,20180710_19,119.1679999999469
4093,20180710_20,119.1040000000503
4094,20180710_21,114.1759999999776
4095,20180710_22,107.4560000000056
4096,20180710_23,104.0
4097,20180711_0,96.25600000005215
4098,20180711_3,83.00800000003073
4099,20180711_4,83.00800000003073
4100,20180711_5,80.1919999999227
4101,20180711_6,79.87200000009034
4102,20180711_7,121.0239999999758
4103,20180711_8,183.1679999999469
4104,20180711_9,204.8640000000596
4105,20180711_10,219.1359999999404
4106,20180711_11,230.2079999999842
4107,20180711_12,242.1760000000941
4108,20180711_13,246.655999999959
4109,20180711_14,252.2879999999423
4110,20180711_15,259.2000000000698
4111,20180711_16,258.2399999999907
4112,20180711_17,225.6639999999898
4113,20180711_18,159.295999999973
4114,20180711_19,153.2160000000149
4115,20180711_20,144.5760000000009
4116,20180711_21,142.1439999999711
4117,20180711_22,122.3680000000168
4118,20180711_23,113.7280000000028
4119,20180712_0,103.5520000000251
4120,20180712_1,96.83199999993667
4121,20180712_2,88.57600000000093
4122,20180712_3,87.04000000003725
4123,20180712_5,81.15200000000186
4124,20180712_6,80.76800000004005
4125,20180712_7,81.66399999998976
4126,20180712_8,156.6080000000075
4127,20180712_9,204.9279999999562
4128,20180712_12,257.8560000000289
4129,20180712_13,259.2000000000698
4130,20180712_14,269.5679999999702
4131,20180712_15,278.3360000000102
4132,20180712_16,280.5760000000009
4133,20180712_17,225.2800000000279
4134,20180712_18,178.4959999999264
4135,20180712_19,168.9600000000792
4136,20180712_20,164.2239999999292
4137,20180712_21,151.0400000000373
4138,20180712_22,138.8800000000047
4139,20180713_0,121.2800000000279
4140,20180713_3,103.8079999999609
4141,20180713_4,100.8640000000596
4142,20180713_5,96.64000000001397
4143,20180713_6,92.99199999996927
4144,20180713_7,96.57600000000093
4145,20180713_8,149.1840000000084
4146,20180713_9,225.1520000000019
4147,20180713_10,268.8639999999432
4148,20180713_11,271.7440000000643
4149,20180713_13,284.0320000000065
4150,20180713_15,280.704000000027
4151,20180713_16,279.359999999986
4152,20180713_17,230.4640000000363
4153,20180713_18,169.9199999999255
4154,20180713_19,160.5120000001043
4155,20180713_20,155.7759999999544
4156,20180713_22,140.0320000000065
4157,20180713_23,126.5280000000494
4158,20180714_0,127.8719999999739
4159,20180714_2,117.5039999999572
4160,20180714_3,104.3200000000652
4161,20180714_4,105.4079999999376
4162,20180714_5,98.88000000000466
4163,20180714_6,101.1199999999953
4164,20180714_7,97.92000000004191
4165,20180714_8,175.359999999986
4166,20180714_9,225.7920000000158
4167,20180714_10,238.4000000000233
4168,20180714_11,262.9120000000112
4169,20180714_12,271.359999999986
4170,20180714_13,269.3759999999311
4171,20180714_14,280.1280000000261
4172,20180714_15,272.3200000000652
4173,20180714_16,279.1039999999339
4174,20180714_17,231.6160000000382
4175,20180714_18,184.7679999999236
4176,20180714_19,160.064000000013
4177,20180714_20,150.1440000000875
4178,20180714_21,142.655999999959
4179,20180714_22,132.4799999999814
4180,20180714_23,114.5600000000559
4181,20180715_0,113.0239999999758
4182,20180715_1,101.2480000000214
4183,20180715_2,95.03999999992084
4184,20180715_3,92.8640000000596
4185,20180715_4,95.23199999995995
4186,20180715_6,89.02399999997579
4187,20180715_7,94.14399999997113
4188,20180715_8,99.20000000006985
4189,20180715_9,98.49599999992643
4190,20180715_10,108.9920000000857
4191,20180715_11,106.2399999999907
4192,20180715_12,119.935999999987
4193,20180715_13,117.7600000000093
4194,20180715_14,136.704000000027
4195,20180715_15,139.7759999999544
4196,20180715_16,150.9120000000112
4197,20180715_17,149.6319999999832
4198,20180715_18,136.1920000000391
4199,20180715_19,145.6639999999898
4200,20180715_20,136.3839999999618
4201,20180715_21,127.1040000000503
4202,20180715_22,126.1439999999711
4203,20180715_23,127.359999999986
4204,20180716_0,115.5840000000317
4205,20180716_1,116.3519999999553
4206,20180716_3,103.5519999999087
4207,20180716_4,104.1920000000391
4208,20180716_5,95.10400000005029
4209,20180716_8,104.4479999999749
4210,20180716_9,109.8880000000354
4211,20180716_10,112.1279999999097
4212,20180716_11,120.5760000000009
4213,20180716_13,139.1999999999534
4214,20180716_14,156.6720000000205
4215,20180716_15,166.7839999999851
4216,20180716_16,183.1680000000633
4217,20180716_17,167.8719999999739
4218,20180716_18,162.8159999999916
4219,20180716_19,157.8880000000354
4220,20180716_20,150.8479999999981
4221,20180716_21,154.0479999999516
4222,20180716_22,150.2719999999972
4223,20180716_23,152.8320000000531
4224,20180717_0,137.2160000000149
4225,20180717_1,128.5760000000009
4226,20180717_3,108.6080000000075
4227,20180717_4,103.0400000000373
4228,20180717_5,104.4479999999749
4229,20180717_6,102.1439999999711
4230,20180717_7,102.7199999999721
4231,20180717_8,206.7200000000885
4232,20180717_9,250.4319999999134
4233,20180717_10,308.2880000000587
4234,20180717_11,313.2160000000149
4235,20180717_12,316.2879999999423
4236,20180717_13,278.7839999999851
4237,20180717_14,349.8880000000354
4238,20180717_15,332.9919999999693
4239,20180717_16,340.9280000000726
4240,20180717_19,203.1359999999404
4241,20180717_20,206.6560000000754
4242,20180717_21,185.2799999999115
4243,20180717_22,180.6720000000205
4244,20180717_23,150.3360000000102
4245,20180718_0,136.2560000000522
4246,20180718_1,130.9439999999013
4247,20180718_2,115.5200000000186
4248,20180718_3,109.4400000000605
4249,20180718_4,101.5039999999572
4250,20180718_5,105.4720000000671
4251,20180718_6,98.30400000000373
4252,20180718_7,99.90399999998044
4253,20180718_8,192.8959999999497
4254,20180718_9,263.4239999999991
4255,20180718_10,315.5840000000317
4256,20180718_11,322.3040000000037
4257,20180718_12,327.4239999999991
4258,20180718_13,329.2160000000149
4259,20180718_14,325.5679999999702
4260,20180718_15,348.1600000000326
4261,20180718_16,330.1759999999776
4262,20180718_18,216.0639999998966
4263,20180718_19,219.6480000000447
4264,20180718_20,194.8159999999916
4265,20180718_21,195.3919999999925
4266,20180718_22,173.3760000000475
4267,20180718_23,166.0159999999451
4268,20180719_0,148.5439999999944
4269,20180719_1,131.5840000000317
4270,20180719_2,127.0400000000373
4271,20180719_3,114.6879999999655
4272,20180719_4,107.0720000000438
4273,20180719_5,107.5839999999152
4274,20180719_6,108.0960000000196
4275,20180719_7,110.2079999999842
4276,20180719_8,187.7120000000577
4277,20180719_9,243.3279999999795
4278,20180719_11,301.0560000000987
4279,20180719_12,316.4799999999814
4280,20180719_13,336.1919999999227
4281,20180719_14,336.9600000000792
4282,20180719_16,334.2079999999842
4283,20180719_17,290.3040000000037
4284,20180719_18,219.1360000000568
4285,20180719_20,193.6639999999898
4286,20180719_22,162.8159999999916
4287,20180719_23,149.951999999932
4288,20180720_1,132.2880000000587
4289,20180720_2,123.1999999999534
4290,20180720_3,121.9839999999385
4291,20180720_4,111.1040000000503
4292,20180720_5,107.5840000000317
4293,20180720_6,103.6159999999218
4294,20180720_7,106.3040000000037
4295,20180720_8,190.9120000000112
4296,20180720_9,237.6959999999963
4297,20180720_10,293.3760000000475
4298,20180720_12,303.5519999999087
4299,20180720_14,326.2079999999842
4300,20180720_15,345.6000000000931
4301,20180720_16,330.1759999999776
4302,20180720_17,281.8559999999125
4303,20180720_19,193.8560000000289
4304,20180720_20,196.4159999999683
4305,20180720_21,179.4560000000056
4306,20180720_22,163.5200000000186
4307,20180720_23,162.5599999999395
4308,20180721_0,135.6160000000382
4309,20180721_1,124.0320000000065
4310,20180721_2,116.9919999999693
4311,20180721_3,111.8719999999739
4312,20180721_4,101.4400000000605
4313,20180721_5,101.0559999999823
4314,20180721_6,102.655999999959
4315,20180721_7,107.2000000000698
4316,20180721_8,196.4799999999814
4317,20180721_9,263.8719999999739
4318,20180721_10,290.3040000000037
4319,20180721_11,311.8079999999609
4320,20180721_12,332.2880000000587
4321,20180721_13,339.1999999999534
4322,20180721_14,348.0960000000196
4323,20180721_15,326.8479999999981
4324,20180721_16,328.2560000000522
4325,20180721_18,208.1919999999227
4326,20180721_19,182.1440000000875
4327,20180721_20,171.9039999999804
4328,20180721_21,169.0239999999758
4329,20180721_22,154.4320000000298
4330,20180721_23,141.5039999999572
4331,20180722_0,125.0559999999823
4332,20180722_1,120.704000000027
4333,20180722_2,116.6720000000205
4334,20180722_4,104.2560000000522
4335,20180722_5,99.77599999995437
4336,20180722_6,97.79200000001583
4337,20180722_7,100.6080000000075
4338,20180722_8,108.3519999999553
4339,20180722_9,115.2639999999665
4340,20180722_11,142.1440000000875
4341,20180722_13,156.4159999999683
4342,20180722_15,168.2560000000522
4343,20180722_16,176.3199999999488
4344,20180722_17,161.344000000041
4345,20180722_18,150.7199999999721
4346,20180722_19,138.4960000000428
4347,20180722_21,138.4320000000298
4348,20180722_22,126.9120000000112
4349,20180722_23,120.8319999999367
4350,20180723_0,119.6800000000512
4351,20180723_1,116.9919999999693
4352,20180723_2,115.5200000000186
4353,20180723_3,114.4960000000428
4354,20180723_4,113.7920000000158
4355,20180723_5,110.2719999999972
4356,20180723_6,107.1359999999404
4357,20180723_7,109.6959999999963
4358,20180723_9,124.0320000000065
4359,20180723_10,130.8800000000047
4360,20180723_11,141.9520000000484
4361,20180723_12,147.7119999999413
4362,20180723_13,164.1600000000326
4363,20180723_14,179.2000000000698
4364,20180723_15,171.6479999999283
4365,20180723_16,170.7519999999786
4366,20180723_17,166.5280000000494
4367,20180723_19,170.4959999999264
4368,20180723_20,169.5360000000801
4369,20180723_21,168.8319999999367
4370,20180723_22,160.76800000004
4371,20180724_0,135.935999999987
4372,20180724_1,129.0239999999758
4373,20180724_2,126.9760000000242
4374,20180724_3,122.6240000000689
4375,20180724_4,111.6159999999218
4376,20180724_5,107.3919999999925
4377,20180724_6,106.4320000000298
4378,20180724_7,137.4720000000671
4379,20180724_8,221.887999999919
4380,20180724_10,322.1760000000941
4381,20180724_11,331.7119999999413
4382,20180724_12,362.3680000000168
4383,20180724_13,343.7439999999478
4384,20180724_14,379.2640000000829
4385,20180724_15,390.9759999999078
4386,20180724_16,376.064000000013
4387,20180724_17,298.048000000068
4388,20180724_19,250.6240000000689
4389,20180724_20,233.7920000000158
4390,20180724_21,215.1039999999339
4391,20180724_22,196.4160000000848
4392,20180724_23,171.6479999999283
4393,20180725_0,155.0720000000438
4394,20180725_1,141.5039999999572
4395,20180725_2,127.8719999999739
4396,20180725_3,119.6160000000382
4397,20180725_4,112.1920000000391
4398,20180725_5,105.4719999999506
4399,20180725_6,112.064000000013
4400,20180725_7,125.7600000000093
4401,20180725_8,235.5840000000317
4402,20180725_10,341.3760000000475
4403,20180725_11,362.4319999999134
4404,20180725_12,366.3360000000102
4405,20180725_13,312.1920000000391
4406,20180725_14,356.8000000000466
4407,20180725_15,362.8159999999916
4408,20180725_16,342.2079999999842
4409,20180725_17,327.1679999999469
4410,20180725_18,269.3120000000345
4411,20180725_19,242.6239999999525
4412,20180725_20,246.4640000000363
4413,20180725_21,222.2079999999842
4414,20180725_22,190.7839999999851
4415,20180726_1,140.7360000000335
4416,20180726_2,138.1119999999646
4417,20180726_4,112.064000000013
4418,20180726_5,111.8719999999739
4419,20180726_6,113.2800000000279
4420,20180726_8,225.9840000000549
4421,20180726_10,316.6720000000205
4422,20180726_11,374.1439999999711
4423,20180726_13,362.2399999999907
4424,20180726_15,341.5679999999702
4425,20180726_16,352.5760000000009
4426,20180726_17,303.23199999996
4427,20180726_18,228.7360000000335
4428,20180726_19,210.6879999999655
4429,20180726_20,207.8720000000903
4430,20180726_21,194.3679999999003
4431,20180726_22,176.064000000013
4432,20180726_23,159.1040000000503
4433,20180727_0,137.0879999999888
4434,20180727_1,125.9520000000484
4435,20180727_2,121.9839999999385
4436,20180727_3,116.8000000000466
4437,20180727_4,108.0960000000196
4438,20180727_5,110.1439999999711
4439,20180727_6,107.2639999999665
4440,20180727_7,106.5600000000559
4441,20180727_8,230.4639999999199
4442,20180727_10,303.1040000000503
4443,20180727_13,323.8399999999674
4444,20180727_14,333.8880000000354
4445,20180727_15,330.3680000000168
4446,20180727_17,301.5679999999702
4447,20180727_18,243.8399999999674
4448,20180727_19,218.112000000081
4449,20180727_20,222.2079999999842
4450,20180727_21,211.5839999999152
4451,20180727_22,186.8800000000047
4452,20180727_23,169.5360000000801
4453,20180728_0,137.3439999999246
4454,20180728_1,131.7120000000577
4455,20180728_2,121.6639999999898
4456,20180728_3,111.7439999999478
4457,20180728_4,105.7280000000028
4458,20180728_5,102.8479999999981
4459,20180728_6,103.1040000000503
4460,20180728_7,107.7119999999413
4461,20180728_8,229.3760000000475
4462,20180728_9,286.7839999999851
4463,20180728_10,344.4479999999749
4464,20180728_11,360.3840000000782
4465,20180728_12,368.1919999999227
4466,20180728_13,369.6000000000931
4467,20180728_14,356.1599999999162
4468,20180728_15,331.0080000000307
4469,20180728_17,297.4079999999376
4470,20180728_18,247.935999999987
4471,20180728_19,210.9440000000177
4472,20180728_20,194.8159999999916
4473,20180728_21,173.5040000000736
4474,20180728_22,165.1199999999953
4475,20180728_23,137.0239999999758
4476,20180729_1,119.5520000000251
4477,20180729_3,114.6879999999655
4478,20180729_4,113.4720000000671
4479,20180729_5,100.9919999999693
4480,20180729_6,106.2399999999907
4481,20180729_7,101.5679999999702
4482,20180729_8,107.5840000000317
4483,20180729_9,117.9520000000484
4484,20180729_10,135.8719999999739
4485,20180729_11,141.2480000000214
4486,20180729_12,152.0
4487,20180729_13,160.640000000014
4488,20180729_15,185.7919999998994
4489,20180729_16,178.8159999999916
4490,20180729_17,163.7760000000708
4491,20180729_18,156.0320000000065
4492,20180729_19,140.2239999999292
4493,20180729_20,143.0400000000373
4494,20180729_21,145.4719999999506
4495,20180729_22,139.1360000000568
4496,20180730_0,128.8959999999497
4497,20180730_1,120.2560000000522
4498,20180730_2,122.6879999999655
4499,20180730_3,122.6240000000689
4500,20180730_4,120.7679999999236
4501,20180730_6,113.0240000000922
4502,20180730_8,118.8479999999981
4503,20180730_9,125.5679999999702
4504,20180730_10,131.3919999999925
4505,20180730_11,143.1679999999469
4506,20180730_13,172.9279999999562
4507,20180730_15,207.4880000000121
4508,20180730_16,216.8959999999497
4509,20180730_17,207.4239999999991
4510,20180730_18,198.2719999999972
4511,20180730_19,181.6959999999963
4512,20180730_20,183.4880000000121
4513,20180730_21,168.3839999999618
4514,20180730_22,159.2320000000764
4515,20180731_0,134.7199999999721
4516,20180731_1,136.704000000027
4517,20180731_2,121.9200000000419
4518,20180731_3,111.0399999999208
4519,20180731_4,112.8960000000661
4520,20180731_5,107.8399999999674
4521,20180731_6,124.6720000000205
4522,20180731_7,207.0399999999208
4523,20180731_8,231.1040000000503
4524,20180731_9,262.2719999999972
4525,20180731_10,326.1439999999711
4526,20180731_11,339.9039999999804
4527,20180731_12,331.8400000000838
4528,20180731_13,346.1119999999646
4529,20180731_14,354.8159999999916
4530,20180731_15,372.2880000000587
4531,20180731_16,333.8239999999059
4532,20180731_17,303.6160000000382
4533,20180731_18,218.5600000000559
4534,20180731_19,204.9279999999562
4535,20180731_20,224.5119999999879
4536,20180731_21,201.4720000000671
4537,20180731_22,174.2719999999972
4538,20180731_23,165.887999999919
4539,20180801_0,145.2800000000279
4540,20180801_1,125.3760000000475
4541,20180801_2,118.4639999999199
4542,20180801_3,110.2719999999972
4543,20180801_4,106.9440000000177
4544,20180801_5,110.4000000000233
4545,20180801_6,105.6639999999898
4546,20180801_7,142.7199999999721
4547,20180801_8,218.2399999999907
4548,20180801_9,268.8640000000596
4549,20180801_11,312.8960000000661
4550,20180801_12,333.887999999919
4551,20180801_13,345.408000000054
4552,20180801_14,359.8079999999609
4553,20180801_15,339.0080000000307
4554,20180801_16,355.2639999999665
4555,20180801_17,300.0960000000196
4556,20180801_18,230.7839999999851
4557,20180801_19,212.5439999999944
4558,20180801_20,215.1680000000633
4559,20180801_21,190.2079999999842
4560,20180801_22,169.8560000000289
4561,20180801_23,151.6799999999348
4562,20180802_0,134.9760000000242
4563,20180802_1,122.9440000000177
4564,20180802_2,115.1359999999404
4565,20180802_3,103.6160000000382
4566,20180802_4,98.4320000000298
4567,20180802_5,98.11199999996461
4568,20180802_6,94.97600000002421
4569,20180802_7,155.7119999999413
4570,20180802_9,271.4880000000121
4571,20180802_10,344.8320000000531
4572,20180802_12,362.5599999999395
4573,20180802_13,359.935999999987
4574,20180802_14,380.8000000000466
4575,20180802_15,391.6159999999218
4576,20180802_16,359.2960000000894
4577,20180802_17,320.1919999999227
4578,20180802_18,266.8800000000047
4579,20180802_20,234.7519999999786
4580,20180802_21,217.7280000000028
4581,20180802_22,209.9200000000419
4582,20180802_23,187.8399999999674
4583,20180803_0,176.0
4584,20180803_1,144.2560000000522
4585,20180803_2,134.591999999946
4586,20180803_3,121.344000000041
4587,20180803_4,123.1999999999534
4588,20180803_7,147.3279999999795
4589,20180803_9,296.1280000000261
4590,20180803_10,337.7920000000158
4591,20180803_11,339.3279999999795
4592,20180803_12,344.2560000000522
4593,20180803_13,371.9679999999935
4594,20180803_14,349.0559999999823
4595,20180803_15,348.3519999999553
4596,20180803_16,378.6240000000689
4597,20180803_17,336.0639999998966
4598,20180803_18,269.2480000000214
4599,20180803_19,241.344000000041
4600,20180803_20,238.9760000000242
4601,20180803_21,213.951999999932
4602,20180803_22,202.3040000000037
4603,20180803_23,187.8399999999674
4604,20180804_0,158.0160000000615
4605,20180804_1,142.9120000000112
4606,20180804_3,126.8479999999981
4607,20180804_5,105.3439999999246
4608,20180804_6,105.9840000000549
4609,20180804_7,136.704000000027
4610,20180804_8,239.1679999999469
4611,20180804_9,177.1520000000019
4612,20180804_10,430.3360000000102
4613,20180804_11,346.8800000000047
4614,20180804_13,308.7359999999171
4615,20180804_14,344.5760000000009
4616,20180804_15,365.1199999999953
4617,20180804_16,363.9679999999935
4618,20180804_17,284.1600000000326
4619,20180804_18,210.6879999999655
4620,20180804_19,205.1199999999953
4621,20180804_20,177.7280000000028
4622,20180804_21,166.6560000000754
4623,20180804_22,170.2399999999907
4624,20180804_23,147.7119999999413
4625,20180805_0,132.2240000000456
4626,20180805_1,125.0559999999823
4627,20180805_2,112.3839999999618
4628,20180805_3,110.5920000000624
4629,20180805_5,110.9120000000112
4630,20180805_6,102.9760000000242
4631,20180805_7,107.9039999999804
4632,20180805_8,108.9279999999562
4633,20180805_9,122.4960000000428
4634,20180805_10,147.5200000000186
4635,20180805_11,156.2239999999292
4636,20180805_12,152.8960000000661
4637,20180805_13,168.0
4638,20180805_14,170.4960000000428
4639,20180805_15,178.9439999999013
4640,20180805_16,176.3840000000782
4641,20180805_17,159.6799999999348
4642,20180805_18,144.1920000000391
4643,20180805_19,147.7759999999544
4644,20180805_20,148.5439999999944
4645,20180805_21,139.3919999999925
4646,20180805_22,146.112000000081
4647,20180805_23,136.3199999999488
4648,20180806_0,134.7199999999721
4649,20180806_1,120.76800000004
4650,20180806_3,110.7839999999851
4651,20180806_4,103.5520000000251
4652,20180806_5,101.1840000000084
4653,20180806_7,98.04800000006799
4654,20180806_9,107.8400000000838
4655,20180806_10,122.0479999999516
4656,20180806_11,132.4159999999683
4657,20180806_13,161.7280000000028
4658,20180806_14,190.8479999999981
4659,20180806_15,196.2879999999423
4660,20180806_16,210.9440000000177
4661,20180806_17,203.0080000000307
4662,20180806_18,186.8159999999916
4663,20180806_19,184.0
4664,20180806_20,171.3919999999925
4665,20180806_21,165.4400000000605
4666,20180806_23,148.7999999999302
4667,20180807_0,139.1360000000568
4668,20180807_1,133.1840000000084
4669,20180807_2,128.5119999999879
4670,20180807_4,113.9200000000419
4671,20180807_5,110.2079999999842
4672,20180807_7,122.0479999999516
4673,20180807_8,226.7519999999786
4674,20180807_9,277.2480000000214
4675,20180807_10,347.4560000000056
4676,20180807_11,356.8640000000596
4677,20180807_12,343.23199999996
4678,20180807_13,352.8319999999367
4679,20180807_14,316.8000000000466
4680,20180807_15,373.7600000000093
4681,20180807_18,267.5200000000186
4682,20180807_19,240.0
4683,20180807_21,224.5119999999879
4684,20180807_22,200.8320000000531
4685,20180807_23,166.9760000000242
4686,20180808_0,144.6399999998976
4687,20180808_1,142.4640000000363
4688,20180808_2,132.0320000000065
4689,20180808_3,130.9440000000177
4690,20180808_4,119.5520000000251
4691,20180808_5,113.7920000000158
4692,20180808_6,110.1439999999711
4693,20180808_7,151.1039999999339
4694,20180808_8,236.6720000000205
4695,20180808_9,292.4159999999683
4696,20180808_10,330.8800000000047
4697,20180808_11,360.4480000000913
4698,20180808_12,357.247999999905
4699,20180808_13,349.1199999999953
4700,20180808_14,366.7200000000885
4701,20180808_15,322.9440000000177
4702,20180808_16,396.7999999999302
4703,20180808_17,324.4159999999683
4704,20180808_18,266.3040000000037
4705,20180808_19,257.1520000000019
4706,20180808_20,250.8800000000047
4707,20180808_21,219.5840000000317
4708,20180808_22,207.6800000000512
4709,20180808_23,182.5279999999329
4710,20180809_0,158.3360000000102
4711,20180809_2,142.0800000000745
4712,20180809_3,129.6639999999898
4713,20180809_4,120.064000000013
4714,20180809_6,113.7280000000028
4715,20180809_8,241.2159999998985
4716,20180809_9,288.5119999999879
4717,20180809_11,368.4479999999749
4718,20180809_12,383.2320000000764
4719,20180809_13,405.311999999918
4720,20180809_15,413.1199999999953
4721,20180809_16,402.3040000000037
4722,20180809_17,344.704000000027
4723,20180809_18,242.6879999999655
4724,20180809_19,228.4159999999683
4725,20180809_20,221.5680000000866
4726,20180809_21,208.8319999999367
4727,20180809_22,182.4640000000363
4728,20180809_23,177.4719999999506
4729,20180810_0,146.9440000000177
4730,20180810_1,145.8560000000289
4731,20180810_2,126.1439999999711
4732,20180810_3,116.9280000000726
4733,20180810_5,113.2160000000149
4734,20180810_6,109.887999999919
4735,20180810_7,138.2399999999907
4736,20180810_9,271.1040000000503
4737,20180810_10,328.2559999999357
4738,20180810_11,364.3520000000717
4739,20180810_12,355.9039999999804
4740,20180810_13,385.9199999999255
4741,20180810_14,378.9440000000177
4742,20180810_15,404.2880000000587
4743,20180810_16,385.6639999999898
4744,20180810_17,289.7920000000158
4745,20180810_18,233.9839999999385
4746,20180810_19,212.8000000000466
4747,20180810_20,201.7280000000028
4748,20180810_21,200.4479999999749
4749,20180810_22,199.935999999987
4750,20180810_23,173.6959999999963
4751,20180811_0,146.6240000000689
4752,20180811_1,141.951999999932
4753,20180811_2,130.1119999999646
4754,20180811_3,124.4800000000978
4755,20180811_4,117.3759999999311
4756,20180811_6,106.048000000068
4757,20180811_7,142.5279999999329
4758,20180811_8,223.7440000000643
4759,20180811_9,284.4799999999814
4760,20180811_10,325.7600000000093
4761,20180811_11,344.3199999999488
4762,20180811_12,344.704000000027
4763,20180811_13,381.4399999999441
4764,20180811_14,363.2640000000829
4765,20180811_15,366.3999999999069
4766,20180811_16,350.0160000000615
4767,20180811_17,287.1040000000503
4768,20180811_18,197.951999999932
4769,20180811_19,187.7120000000577
4770,20180811_20,181.951999999932
4771,20180811_21,180.8640000000596
4772,20180811_22,155.7119999999413
4773,20180811_23,153.9840000000549
4774,20180812_0,131.3919999999925
4775,20180812_1,124.3519999999553
4776,20180812_2,118.2719999999972
4777,20180812_4,108.8639999999432
4778,20180812_5,106.4320000000298
4779,20180812_6,101.1840000000084
4780,20180812_8,103.8719999999739
4781,20180812_9,109.8880000000354
4782,20180812_10,124.3520000000717
4783,20180812_11,145.1520000000019
4784,20180812_12,149.4399999999441
4785,20180812_13,159.4880000000121
4786,20180812_14,167.5520000000251
4787,20180812_15,169.7280000000028
4788,20180812_16,173.887999999919
4789,20180812_17,166.4000000000233
4790,20180812_18,157.9520000000484
4791,20180812_19,167.8079999999609
4792,20180812_20,168.1920000000391
4793,20180812_21,156.9919999999693
4794,20180812_22,141.5679999999702
4795,20180812_23,135.1680000000633
4796,20180813_0,122.0479999999516
4797,20180813_1,118.9760000000242
4798,20180813_2,119.7439999999478
4799,20180813_3,106.2399999999907
4800,20180813_4,108.9920000000857
4801,20180813_5,100.7999999999302
4802,20180813_6,103.935999999987
4803,20180813_7,99.9680000001099
4804,20180813_8,104.8959999999497
4805,20180813_9,118.0799999999581
4806,20180813_10,121.6639999999898
4807,20180813_11,132.1600000000326
4808,20180813_12,134.8479999999981
4809,20180813_14,178.9440000000177
4810,20180813_15,186.9440000000177
4811,20180813_16,181.0559999999823
4812,20180813_17,181.5679999999702
4813,20180813_18,180.9919999999693
4814,20180813_19,178.3040000000037
4815,20180813_20,166.0800000000745
4816,20180813_21,167.1039999999339
4817,20180813_22,170.8800000000047
4818,20180813_23,160.704000000027
4819,20180814_0,147.0080000000307
4820,20180814_1,134.7199999999721
4821,20180814_2,129.2160000000149
4822,20180814_3,128.2559999999357
4823,20180814_4,115.5840000000317
4824,20180814_5,111.4239999999991
4825,20180814_6,112.2560000000522
4826,20180814_7,179.2639999999665
4827,20180814_8,236.0960000000196
4828,20180814_9,275.5839999999152
4829,20180814_10,361.4720000000671
4830,20180814_11,371.4560000000056
4831,20180814_12,354.1119999999646
4832,20180814_14,379.1999999999534
4833,20180814_15,356.9280000000726
4834,20180814_16,337.6639999999898
4835,20180814_17,316.1599999999162
4836,20180814_18,237.6959999999963
4837,20180814_20,226.3679999999003
4838,20180814_21,228.7360000000335
4839,20180814_22,212.6720000000205
4840,20180814_23,186.4320000000298
4841,20180815_1,156.9280000000726
4842,20180815_2,131.1999999999534
4843,20180815_3,129.0879999999888
4844,20180815_4,118.9760000000242
4845,20180815_5,123.7120000000577
4846,20180815_6,121.4719999999506
4847,20180815_7,173.1840000000084
4848,20180815_8,255.7439999999478
4849,20180815_9,280.5760000000009
4850,20180815_10,371.2640000000829
4851,20180815_11,368.7039999999106
4852,20180815_12,369.9200000000419
4853,20180815_13,387.6480000000447
4854,20180815_14,401.7919999998994
4855,20180815_15,386.6240000000689
4856,20180815_16,385.0239999999758
4857,20180815_17,305.9840000000549
4858,20180815_18,247.295999999973
4859,20180815_19,241.6639999999898
4860,20180815_20,219.1999999999534
4861,20180815_21,197.6319999999832
4862,20180815_23,182.6560000000754
4863,20180816_0,167.4239999999991
4864,20180816_1,150.2719999999972
4865,20180816_2,142.7199999999721
4866,20180816_3,133.0559999999823
4867,20180816_4,118.9760000000242
4868,20180816_5,118.4639999999199
