,date_time,power,temp,hum,wind,sun,prec,day,month,week,holiday,sin_time,cos_time,THI
3187,2018-05-29 22:00:00,122.112000000081,23.2,75.0,1.2,0.0,0.0,1,5,22,0,-0.5000000000000004,0.8660254037844384,58.772499999999994
3188,2018-05-29 23:00:00,122.0479999999516,22.2,79.0,0.4,0.0,0.0,1,5,22,0,-0.25881904510252157,0.9659258262890681,58.5389
3189,2018-05-30 00:00:00,104.76800000004,21.7,84.0,1.2,0.0,0.0,2,5,22,0,0.0,1.0,60.0424
3190,2018-05-30 01:00:00,99.71199999994133,21.6,83.0,0.6,0.0,0.0,2,5,22,0,0.25881904510252074,0.9659258262890683,59.3421
3191,2018-05-30 02:00:00,91.90399999998044,21.1,83.0,0.3,0.0,0.0,2,5,22,0,0.49999999999999994,0.8660254037844387,58.442099999999996
3192,2018-05-30 03:00:00,82.49600000004284,20.8,83.0,1.4,0.0,0.0,2,5,22,0,0.7071067811865476,0.7071067811865476,57.902100000000004
3193,2018-05-30 04:00:00,82.9440000000177,20.5,85.0,0.4,0.0,0.0,2,5,22,0,0.8660254037844386,0.5000000000000001,58.4225
3194,2018-05-30 05:00:00,83.32799999997951,20.1,87.0,0.9,0.0,0.0,2,5,22,0,0.9659258262890683,0.25881904510252074,58.8421
3195,2018-05-30 06:00:00,79.42399999999907,20.2,88.0,1.2,0.0,0.0,2,5,22,0,1.0,6.123233995736766e-17,59.6216
3196,2018-05-30 07:00:00,77.63199999998324,20.5,87.0,0.0,0.0,0.0,2,5,22,0,0.9659258262890683,-0.25881904510252063,59.5621
3197,2018-05-30 08:00:00,86.07999999995809,21.6,85.0,1.0,0.0,0.0,2,5,22,0,0.8660254037844387,-0.4999999999999998,60.4025
3198,2018-05-30 09:00:00,198.5280000000494,22.3,83.0,1.2,0.0,0.0,2,5,22,0,0.7071067811865476,-0.7071067811865475,60.60209999999999
3199,2018-05-30 10:00:00,235.0720000000438,23.1,80.0,1.7,0.1,0.0,2,5,22,0,0.49999999999999994,-0.8660254037844387,60.60000000000001
3206,2018-05-30 17:00:00,170.6240000000689,26.2,63.0,2.1,1.0,0.0,2,5,22,0,-0.9659258262890683,-0.25881904510252063,61.3741
3207,2018-05-30 18:00:00,152.7039999999106,24.8,71.0,1.9,1.0,0.0,2,5,22,0,-1.0,-1.8369701987210297e-16,60.4029
3208,2018-05-30 19:00:00,151.7440000000643,23.9,69.0,1.9,0.9,0.0,2,5,22,0,-0.9659258262890684,0.2588190451025203,58.27689999999999
3209,2018-05-30 20:00:00,151.295999999973,22.2,79.0,1.1,0.0,0.0,2,5,22,0,-0.8660254037844386,0.5000000000000001,58.5389
3210,2018-05-30 22:00:00,139.9679999999935,19.9,84.0,0.8,0.0,0.0,2,5,22,0,-0.5000000000000004,0.8660254037844384,56.80239999999999
3211,2018-05-30 23:00:00,124.8000000000466,19.2,82.0,1.1,0.0,0.0,2,5,22,0,-0.25881904510252157,0.9659258262890681,54.5216
3212,2018-05-31 00:00:00,123.5840000000317,18.3,84.0,0.6,0.0,0.0,3,5,22,0,0.0,1.0,53.922399999999996
3213,2018-05-31 01:00:00,102.5279999999329,17.4,85.0,1.0,0.0,0.0,3,5,22,0,0.25881904510252074,0.9659258262890683,52.842499999999994
3214,2018-05-31 02:00:00,98.62400000006892,16.8,86.0,1.0,0.0,0.0,3,5,22,0,0.49999999999999994,0.8660254037844387,52.3224
3215,2018-05-31 03:00:00,93.5679999999702,16.1,86.0,0.8,0.0,0.0,3,5,22,0,0.7071067811865476,0.7071067811865476,51.062400000000004
3216,2018-05-31 04:00:00,86.07999999995809,15.5,90.0,1.4,0.0,0.0,3,5,22,0,0.8660254037844386,0.5000000000000001,52.42
3217,2018-05-31 05:00:00,87.16800000006333,15.0,90.0,0.7,0.0,0.0,3,5,22,0,0.9659258262890683,0.25881904510252074,51.52
3218,2018-05-31 06:00:00,80.89599999994971,14.8,91.0,0.5,0.1,0.0,3,5,22,0,1.0,6.123233995736766e-17,51.8189
3219,2018-05-31 07:00:00,74.81599999999162,16.0,86.0,0.9,1.0,0.0,3,5,22,0,0.9659258262890683,-0.25881904510252063,50.8824
3220,2018-05-31 08:00:00,95.42399999999907,18.2,73.0,0.7,1.0,0.0,3,5,22,0,0.8660254037844387,-0.4999999999999998,49.10809999999999
3221,2018-05-31 09:00:00,96.64000000001397,19.6,62.0,1.0,1.0,0.0,3,5,22,0,0.7071067811865476,-0.7071067811865475,49.3896
3222,2018-05-31 10:00:00,133.3760000000475,21.2,59.0,1.5,1.0,0.0,3,5,22,0,0.49999999999999994,-0.8660254037844387,52.07489999999999
3223,2018-05-31 11:00:00,141.5039999999572,22.3,56.0,2.0,1.0,0.0,3,5,22,0,0.258819045102521,-0.9659258262890682,54.0384
3224,2018-05-31 12:00:00,159.935999999987,23.6,51.0,1.3,1.0,0.0,3,5,22,0,1.2246467991473532e-16,-1.0,56.746900000000004
3225,2018-05-31 13:00:00,200.3840000000782,25.1,48.0,1.7,1.0,0.0,3,5,22,0,-0.2588190451025208,-0.9659258262890683,59.90560000000001
3226,2018-05-31 14:00:00,186.4319999999134,25.6,43.0,2.2,1.0,0.0,3,5,22,0,-0.4999999999999997,-0.8660254037844388,61.9661
3227,2018-05-31 15:00:00,179.7760000000708,26.1,45.0,3.0,1.0,0.0,3,5,22,0,-0.7071067811865471,-0.7071067811865479,62.3425
3228,2018-05-31 16:00:00,185.4719999999506,26.3,44.0,1.5,1.0,0.0,3,5,22,0,-0.8660254037844385,-0.5000000000000004,62.9544
3229,2018-05-31 17:00:00,175.23199999996,26.4,44.0,1.0,1.0,0.0,3,5,22,0,-0.9659258262890683,-0.25881904510252063,63.13439999999999
3230,2018-05-31 18:00:00,166.6560000000754,26.0,46.0,1.7,1.0,0.0,3,5,22,0,-1.0,-1.8369701987210297e-16,61.930400000000006
3231,2018-05-31 19:00:00,155.2639999999665,24.6,51.0,1.1,1.0,0.0,3,5,22,0,-0.9659258262890684,0.2588190451025203,58.5469
3232,2018-05-31 20:00:00,139.3279999999795,23.1,59.0,1.5,0.1,0.0,3,5,22,0,-0.8660254037844386,0.5000000000000001,55.4949
3233,2018-05-31 21:00:00,134.8479999999981,21.6,69.0,0.9,0.0,0.0,3,5,22,0,-0.7071067811865477,0.7071067811865474,54.1369
3234,2018-05-31 22:00:00,120.5119999999879,21.0,70.0,0.6,0.0,0.0,3,5,22,0,-0.5000000000000004,0.8660254037844384,53.3
3235,2018-05-31 23:00:00,109.9520000000484,20.5,71.0,0.7,0.0,0.0,3,5,22,0,-0.25881904510252157,0.9659258262890681,52.66289999999999
3236,2018-06-01 00:00:00,103.23199999996,19.6,78.0,1.2,0.0,0.0,4,6,22,0,0.0,1.0,53.4376
3237,2018-06-01 01:00:00,96.12800000002608,18.7,81.0,1.0,0.0,0.0,4,6,22,0,0.25881904510252074,0.9659258262890683,53.140899999999995
3238,2018-06-01 02:00:00,94.97600000002421,18.0,84.0,0.5,0.0,0.0,4,6,22,0,0.49999999999999994,0.8660254037844387,53.38239999999999
3239,2018-06-01 03:00:00,89.47199999995064,17.4,86.0,0.9,0.0,0.0,4,6,22,0,0.7071067811865476,0.7071067811865476,53.40239999999999
3240,2018-06-01 04:00:00,84.8640000000596,16.6,88.0,0.4,0.0,0.0,4,6,22,0,0.8660254037844386,0.5000000000000001,53.141600000000004
3241,2018-06-01 06:00:00,80.19200000003912,16.1,90.0,0.0,0.1,0.0,4,6,22,0,1.0,6.123233995736766e-17,53.50000000000001
3242,2018-06-01 07:00:00,84.73599999991711,17.9,87.0,0.4,1.0,0.0,4,6,22,0,0.9659258262890683,-0.25881904510252063,54.882099999999994
3243,2018-06-01 08:00:00,89.34400000004098,19.8,79.0,0.4,1.0,0.0,4,6,22,0,0.8660254037844387,-0.4999999999999998,54.2189
3244,2018-06-01 09:00:00,105.4719999999506,22.0,67.0,0.4,1.0,0.0,4,6,22,0,0.7071067811865476,-0.7071067811865475,54.430099999999996
3245,2018-06-01 10:00:00,136.4480000000913,24.6,58.0,0.6,1.0,0.0,4,6,22,0,0.49999999999999994,-0.8660254037844387,58.169599999999996
3246,2018-06-01 11:00:00,136.2559999999357,26.9,43.0,1.2,1.0,0.0,4,6,22,0,0.258819045102521,-0.9659258262890682,64.3061
3247,2018-06-01 12:00:00,130.6879999999655,28.4,39.0,2.3,1.0,0.0,4,6,22,0,1.2246467991473532e-16,-1.0,68.2909
3248,2018-06-01 13:00:00,227.3280000000959,29.7,42.0,2.5,1.0,0.0,4,6,22,0,-0.2588190451025208,-0.9659258262890683,69.63759999999999
3250,2018-06-01 17:00:00,170.0479999999516,30.2,31.0,2.3,1.0,0.0,4,6,22,0,-0.9659258262890683,-0.25881904510252063,75.0509
3251,2018-06-01 18:00:00,140.4159999999683,28.8,34.0,2.1,1.0,0.0,4,6,22,0,-1.0,-1.8369701987210297e-16,71.0624
3252,2018-06-01 19:00:00,135.1680000000633,26.9,41.0,1.6,1.0,0.0,4,6,22,0,-0.9659258262890684,0.2588190451025203,64.9089
3253,2018-06-01 20:00:00,133.8880000000354,24.6,47.0,1.0,0.4,0.0,4,6,22,0,-0.8660254037844386,0.5000000000000001,59.1981
3254,2018-06-01 21:00:00,134.655999999959,23.6,53.0,0.8,0.0,0.0,4,6,22,0,-0.7071067811865477,0.7071067811865474,56.5401
3255,2018-06-01 22:00:00,124.0320000000065,22.9,55.0,0.8,0.0,0.0,4,6,22,0,-0.5000000000000004,0.8660254037844384,55.1525
3256,2018-06-01 23:00:00,108.7999999999302,21.9,61.0,0.8,0.0,0.0,4,6,22,0,-0.25881904510252157,0.9659258262890681,53.444900000000004
3257,2018-06-02 00:00:00,99.07200000004377,20.4,67.0,1.8,0.0,0.0,5,6,22,1,0.0,1.0,51.5501
3258,2018-06-02 03:00:00,87.68000000005122,17.3,78.0,1.1,0.0,0.0,5,6,22,1,0.7071067811865476,0.7071067811865476,49.2976
3259,2018-06-02 04:00:00,78.9759999999078,16.6,79.0,1.3,0.0,0.0,5,6,22,1,0.8660254037844386,0.5000000000000001,48.4589
3260,2018-06-02 05:00:00,77.44000000006054,16.1,82.0,0.7,0.0,0.0,5,6,22,1,0.9659258262890683,0.25881904510252074,48.9416
3261,2018-06-02 06:00:00,80.51199999998789,16.0,84.0,0.7,0.3,0.0,5,6,22,1,1.0,6.123233995736766e-17,49.782399999999996
3262,2018-06-02 07:00:00,78.65599999995902,17.7,78.0,0.2,1.0,0.0,5,6,22,1,0.9659258262890683,-0.25881904510252063,50.0176
3263,2018-06-02 08:00:00,85.63199999998324,20.3,70.0,0.8,1.0,0.0,5,6,22,1,0.8660254037844387,-0.4999999999999998,52.03999999999999
3264,2018-06-02 09:00:00,155.0080000000307,22.7,56.0,0.7,1.0,0.0,5,6,22,1,0.7071067811865476,-0.7071067811865475,54.7584
3265,2018-06-02 10:00:00,223.6160000000382,25.2,50.0,1.6,1.0,0.0,5,6,22,1,0.49999999999999994,-0.8660254037844387,59.76
3266,2018-06-02 11:00:00,230.4639999999199,27.2,44.0,1.1,1.0,0.0,5,6,22,1,0.258819045102521,-0.9659258262890682,64.5744
3267,2018-06-02 12:00:00,237.3760000000475,28.6,38.0,1.3,1.0,0.0,5,6,22,1,1.2246467991473532e-16,-1.0,69.0216
3268,2018-06-02 13:00:00,246.2719999999972,29.8,25.0,2.6,1.0,0.0,5,6,22,1,-0.2588190451025208,-0.9659258262890683,77.80250000000001
3269,2018-06-02 14:00:00,243.2639999999665,30.6,30.0,2.3,1.0,0.0,5,6,22,1,-0.4999999999999997,-0.8660254037844388,76.30000000000001
3272,2018-06-02 17:00:00,192.1919999999227,30.0,26.0,2.5,1.0,0.0,5,6,22,1,-0.9659258262890683,-0.25881904510252063,77.5344
3273,2018-06-02 18:00:00,152.5760000000009,28.4,29.0,2.2,1.0,0.0,5,6,22,1,-1.0,-1.8369701987210297e-16,72.88889999999999
3274,2018-06-02 19:00:00,134.8479999999981,26.4,34.0,2.2,0.7,0.0,5,6,22,1,-0.9659258262890684,0.2588190451025203,66.7424
3275,2018-06-02 20:00:00,122.8159999999916,24.1,39.0,1.5,0.0,0.0,5,6,22,1,-0.8660254037844386,0.5000000000000001,60.5509
3276,2018-06-02 21:00:00,116.0960000000196,22.8,41.0,1.8,0.0,0.0,5,6,22,1,-0.7071067811865477,0.7071067811865474,57.52889999999999
3277,2018-06-02 22:00:00,113.4720000000671,22.1,42.0,1.5,0.0,0.0,5,6,22,1,-0.5000000000000004,0.8660254037844384,55.9576
3278,2018-06-02 23:00:00,102.7199999999721,21.0,47.0,1.0,0.0,0.0,5,6,22,1,-0.25881904510252157,0.9659258262890681,52.7181
3279,2018-06-03 00:00:00,94.97600000002421,19.9,53.0,1.5,0.0,0.0,6,6,22,1,0.0,1.0,49.8801
3280,2018-06-03 01:00:00,93.11999999999534,18.8,60.0,0.5,0.0,0.0,6,6,22,1,0.25881904510252074,0.9659258262890683,47.8
3281,2018-06-03 02:00:00,90.4320000000298,17.9,64.0,0.9,0.0,0.0,6,6,22,1,0.49999999999999994,0.8660254037844387,46.5584
3282,2018-06-03 03:00:00,80.7039999999106,17.1,68.0,0.4,0.0,0.0,6,6,22,1,0.7071067811865476,0.7071067811865476,45.81360000000001
3283,2018-06-03 04:00:00,80.0,16.6,71.0,0.8,0.0,0.0,6,6,22,1,0.8660254037844386,0.5000000000000001,45.6429
3284,2018-06-03 06:00:00,77.88800000003539,15.9,75.0,0.4,0.0,0.0,6,6,22,1,1.0,6.123233995736766e-17,45.6325
3285,2018-06-03 07:00:00,78.20799999998417,16.6,76.0,0.5,0.1,0.0,6,6,22,1,0.9659258262890683,-0.25881904510252063,47.254400000000004
3286,2018-06-03 08:00:00,83.64799999992829,19.6,65.0,0.5,1.0,0.0,6,6,22,1,0.8660254037844387,-0.4999999999999998,49.7625
3287,2018-06-03 09:00:00,88.96000000007916,22.2,55.0,0.8,0.9,0.0,6,6,22,1,0.7071067811865476,-0.7071067811865475,53.8925
3288,2018-06-03 10:00:00,99.8399999999674,24.7,42.0,1.9,1.0,0.0,6,6,22,1,0.49999999999999994,-0.8660254037844387,60.63759999999999
3289,2018-06-03 11:00:00,101.5039999999572,26.1,41.0,0.4,0.8,0.0,6,6,22,1,0.258819045102521,-0.9659258262890682,63.468900000000005
3290,2018-06-03 12:00:00,103.7440000000643,27.9,33.0,1.0,0.8,0.0,6,6,22,1,1.2246467991473532e-16,-1.0,69.9121
3291,2018-06-03 13:00:00,104.7679999999236,29.0,30.0,1.6,1.0,0.0,6,6,22,1,-0.2588190451025208,-0.9659258262890683,73.42
3292,2018-06-03 15:00:00,130.1760000000941,30.2,28.0,1.4,1.0,0.0,6,6,22,1,-0.7071067811865471,-0.7071067811865479,76.6976
3293,2018-06-03 16:00:00,135.4879999998957,31.0,28.0,2.0,1.0,0.0,6,6,22,1,-0.8660254037844385,-0.5000000000000004,78.1376
3294,2018-06-03 17:00:00,134.8479999999981,30.8,30.0,2.5,1.0,0.0,6,6,22,1,-0.9659258262890683,-0.25881904510252063,76.66
3295,2018-06-03 18:00:00,124.2880000000587,29.9,32.0,2.2,1.0,0.0,6,6,22,1,-1.0,-1.8369701987210297e-16,74.0016
3296,2018-06-03 19:00:00,113.0239999999758,27.6,37.0,1.9,1.0,0.0,6,6,22,1,-0.9659258262890684,0.2588190451025203,67.6121
3297,2018-06-03 20:00:00,115.2000000000698,25.4,42.0,0.9,0.2,0.0,6,6,22,1,-0.8660254037844386,0.5000000000000001,61.8976
3298,2018-06-03 21:00:00,108.2879999999423,23.9,49.5,1.4,0.0,0.0,6,6,22,1,-0.7071067811865477,0.7071067811865474,57.49397499999999
3299,2018-06-03 22:00:00,99.07200000004377,23.5,57.0,2.2,0.0,0.0,6,6,22,1,-0.5000000000000004,0.8660254037844384,56.1841
3300,2018-06-03 23:00:00,99.96799999999348,22.2,58.0,1.4,0.0,0.0,6,6,22,1,-0.25881904510252157,0.9659258262890681,53.849599999999995
3301,2018-06-04 00:00:00,91.52000000001863,21.6,60.6,2.7,0.0,0.0,0,6,23,0,0.0,1.0,52.876564
3302,2018-06-04 01:00:00,85.5679999999702,21.0,63.2,1.8,0.0,0.0,0,6,23,0,0.25881904510252074,0.9659258262890683,52.037376
3303,2018-06-04 02:00:00,85.69599999999627,20.5,65.8,1.6,0.0,0.0,0,6,23,0,0.49999999999999994,0.8660254037844387,51.512035999999995
3304,2018-06-04 03:00:00,79.23199999995995,19.8,68.4,1.3,0.0,0.0,0,6,23,0,0.7071067811865476,0.7071067811865476,50.760543999999996
3305,2018-06-04 04:00:00,80.70400000002701,18.6,71.0,1.4,0.0,0.0,0,6,23,0,0.8660254037844386,0.5000000000000001,49.242900000000006
3306,2018-06-04 05:00:00,78.14399999997113,18.3,70.0,1.3,0.0,0.0,0,6,23,0,0.9659258262890683,0.25881904510252074,48.44
3307,2018-06-04 06:00:00,82.4320000000298,18.1,73.0,1.0,0.0,0.0,0,6,23,0,1.0,6.123233995736766e-17,48.9281
3308,2018-06-04 07:00:00,82.9440000000177,18.6,71.0,0.5,0.0,0.0,0,6,23,0,0.9659258262890683,-0.25881904510252063,49.242900000000006
3309,2018-06-04 09:00:00,83.19999999995343,22.7,53.0,1.6,0.8,0.0,0,6,23,0,0.7071067811865476,-0.7071067811865475,54.9201
3310,2018-06-04 10:00:00,92.22400000004563,24.8,44.0,0.9,0.8,0.0,0,6,23,0,0.49999999999999994,-0.8660254037844387,60.2544
3311,2018-06-04 11:00:00,92.41599999996834,26.2,43.0,1.0,1.0,0.0,0,6,23,0,0.258819045102521,-0.9659258262890682,63.046099999999996
3312,2018-06-04 12:00:00,97.59999999997672,27.6,44.0,1.2,1.0,0.0,0,6,23,0,1.2246467991473532e-16,-1.0,65.2944
3313,2018-06-04 13:00:00,105.7920000000158,29.0,37.0,1.9,1.0,0.0,0,6,23,0,-0.2588190451025208,-0.9659258262890683,70.13210000000001
3314,2018-06-04 14:00:00,117.1840000000084,28.6,37.0,2.5,0.9,0.0,0,6,23,0,-0.4999999999999997,-0.8660254037844388,69.41210000000001
3315,2018-06-04 15:00:00,139.6480000000447,29.2,42.0,2.4,0.6,0.0,0,6,23,0,-0.7071067811865471,-0.7071067811865479,68.7376
3316,2018-06-04 17:00:00,141.3759999999311,27.6,45.0,2.5,0.1,0.0,0,6,23,0,-0.9659258262890683,-0.25881904510252063,65.0425
3317,2018-06-04 18:00:00,136.9599999999627,26.1,51.0,2.8,0.0,0.0,0,6,23,0,-1.0,-1.8369701987210297e-16,61.246900000000004
3318,2018-06-04 19:00:00,126.4000000000233,25.1,58.0,1.5,0.0,0.0,0,6,23,0,-0.9659258262890684,0.2588190451025203,59.0696
3319,2018-06-04 20:00:00,123.7760000000708,23.8,63.0,0.9,0.0,0.0,0,6,23,0,-0.8660254037844386,0.5000000000000001,57.054100000000005
3320,2018-06-04 21:00:00,123.4560000000056,23.1,66.0,0.5,0.0,0.0,0,6,23,0,-0.7071067811865477,0.7071067811865474,56.226400000000005
3321,2018-06-04 22:00:00,123.7759999999544,22.9,57.0,1.3,0.0,0.0,0,6,23,0,-0.5000000000000004,0.8660254037844384,55.10409999999999
3322,2018-06-04 23:00:00,109.9520000000484,22.4,59.0,2.4,0.0,0.0,0,6,23,0,-0.25881904510252157,0.9659258262890681,54.234899999999996
3323,2018-06-05 00:00:00,106.9439999999013,21.7,65.0,2.7,0.0,0.0,1,6,23,0,0.0,1.0,53.542500000000004
3324,2018-06-05 01:00:00,96.96000000007916,20.6,70.0,1.4,0.0,0.1,1,6,23,0,0.25881904510252074,0.9659258262890683,52.58
3325,2018-06-05 02:00:00,88.06400000001304,19.9,83.0,1.0,0.0,0.0,1,6,23,0,0.49999999999999994,0.8660254037844387,56.2821
3326,2018-06-05 03:00:00,86.39999999990687,19.6,84.0,0.7,0.0,0.0,1,6,23,0,0.7071067811865476,0.7071067811865476,56.2624
3327,2018-06-05 04:00:00,85.31200000003446,19.6,83.0,0.8,0.0,0.0,1,6,23,0,0.8660254037844386,0.5000000000000001,55.74209999999999
3328,2018-06-05 05:00:00,80.89600000006612,19.6,83.0,0.7,0.0,0.0,1,6,23,0,0.9659258262890683,0.25881904510252074,55.74209999999999
3329,2018-06-05 06:00:00,83.71199999994133,19.4,84.0,0.0,0.0,0.0,1,6,23,0,1.0,6.123233995736766e-17,55.9024
3330,2018-06-05 07:00:00,83.6480000000447,20.3,82.0,0.1,0.1,0.0,1,6,23,0,0.9659258262890683,-0.25881904510252063,56.501599999999996
3331,2018-06-05 08:00:00,92.3519999999553,21.4,79.0,1.6,0.4,0.0,1,6,23,0,0.8660254037844387,-0.4999999999999998,57.09889999999999
3332,2018-06-05 09:00:00,202.4960000000428,23.6,67.0,1.3,0.7,0.0,1,6,23,0,0.7071067811865476,-0.7071067811865475,57.310100000000006
3333,2018-06-05 10:00:00,233.3439999999246,25.1,57.0,1.6,0.9,0.0,1,6,23,0,0.49999999999999994,-0.8660254037844387,59.064099999999996
3334,2018-06-05 11:00:00,239.935999999987,26.6,51.0,1.1,1.0,0.0,1,6,23,0,0.258819045102521,-0.9659258262890682,62.1469
3340,2018-06-05 17:00:00,207.4880000000121,27.4,48.0,2.1,0.3,0.0,1,6,23,0,-0.9659258262890683,-0.25881904510252063,64.0456
3341,2018-06-05 18:00:00,155.7120000000577,27.4,49.0,1.7,0.7,0.0,1,6,23,0,-1.0,-1.8369701987210297e-16,63.8729
3342,2018-06-05 20:00:00,154.5600000000559,25.0,59.0,1.6,0.0,0.0,1,6,23,0,-0.8660254037844386,0.5000000000000001,58.914899999999996
3343,2018-06-05 21:00:00,149.1840000000084,23.8,65.0,1.1,0.0,0.0,1,6,23,0,-0.7071067811865477,0.7071067811865474,57.322500000000005
3344,2018-06-05 22:00:00,138.2399999999907,22.85,73.0,1.4,0.0,0.0,1,6,23,0,-0.5000000000000004,0.8660254037844384,57.4781
3345,2018-06-05 23:00:00,119.0399999999208,21.9,75.0,1.0,0.0,0.0,1,6,23,0,-0.25881904510252157,0.9659258262890681,56.432500000000005
3346,2018-06-06 00:00:00,124.0320000000065,21.4,77.0,1.1,0.0,0.0,2,6,23,0,0.0,1.0,56.2761
3347,2018-06-06 02:00:00,98.6239999999525,20.45,80.0,1.4,0.0,0.0,2,6,23,0,0.49999999999999994,0.8660254037844387,55.830000000000005
3348,2018-06-06 04:00:00,87.03999999992084,19.6,84.0,0.5,0.0,0.0,2,6,23,0,0.8660254037844386,0.5000000000000001,56.2624
3349,2018-06-06 05:00:00,81.92000000004191,19.1,87.0,0.9,0.0,0.0,2,6,23,0,0.9659258262890683,0.25881904510252074,57.042100000000005
3350,2018-06-06 06:00:00,81.98400000005495,18.9,88.0,1.1,0.0,0.0,2,6,23,0,1.0,6.123233995736766e-17,57.2816
3351,2018-06-06 07:00:00,87.03999999992084,19.4,87.0,0.7,0.1,0.0,2,6,23,0,0.9659258262890683,-0.25881904510252063,57.5821
3352,2018-06-06 08:00:00,109.5040000000736,20.7,80.0,0.1,0.5,0.0,2,6,23,0,0.8660254037844387,-0.4999999999999998,56.28
3353,2018-06-06 09:00:00,206.7199999999721,23.1,70.0,0.7,1.0,0.0,2,6,23,0,0.7071067811865476,-0.7071067811865475,57.08
3354,2018-06-06 10:00:00,236.4159999999683,24.7,63.0,1.0,1.0,0.0,2,6,23,0,0.49999999999999994,-0.8660254037844387,58.674099999999996
3356,2018-06-06 12:00:00,240.5120000001043,27.8,54.0,1.1,1.0,0.0,2,6,23,0,1.2246467991473532e-16,-1.0,64.0264
3360,2018-06-06 16:00:00,179.6480000000447,30.4,43.0,1.4,1.0,0.0,2,6,23,0,-0.8660254037844385,-0.5000000000000004,70.6061
3361,2018-06-06 17:00:00,164.2239999999292,30.3,43.0,1.2,1.0,0.0,2,6,23,0,-0.9659258262890683,-0.25881904510252063,70.42609999999999
3362,2018-06-06 18:00:00,164.0320000000065,29.9,48.0,1.3,1.0,0.0,2,6,23,0,-1.0,-1.8369701987210297e-16,68.5456
3363,2018-06-06 20:00:00,144.3200000000652,25.3,69.0,1.1,0.0,0.0,2,6,23,0,-0.8660254037844386,0.5000000000000001,60.796899999999994
3364,2018-06-06 21:00:00,143.5520000000251,24.5,73.0,0.9,0.0,0.0,2,6,23,0,-0.7071067811865477,0.7071067811865474,60.4481
3365,2018-06-06 22:00:00,131.3919999999925,23.8,75.0,0.6,0.0,0.0,2,6,23,0,-0.5000000000000004,0.8660254037844384,59.852500000000006
3366,2018-06-06 23:00:00,125.5679999999702,22.9,79.0,0.2,0.0,0.0,2,6,23,0,-0.25881904510252157,0.9659258262890681,59.798899999999996
3367,2018-06-07 00:00:00,110.4000000000233,22.3,81.0,0.7,0.0,0.0,3,6,23,0,0.0,1.0,59.6209
3368,2018-06-07 01:00:00,110.5279999999329,21.5,84.0,0.6,0.0,0.0,3,6,23,0,0.25881904510252074,0.9659258262890683,59.6824
3369,2018-06-07 02:00:00,97.2160000000149,20.6,88.0,1.2,0.0,0.0,3,6,23,0,0.49999999999999994,0.8660254037844387,60.34160000000001
3370,2018-06-07 03:00:00,92.92799999995623,20.5,89.0,0.2,0.0,0.0,3,6,23,0,0.7071067811865476,0.7071067811865476,60.780899999999995
3371,2018-06-07 04:00:00,86.78400000010151,20.8,90.0,0.3,0.0,0.0,3,6,23,0,0.8660254037844386,0.5000000000000001,61.96000000000001
3372,2018-06-07 05:00:00,87.03999999992084,21.0,87.0,0.7,0.0,0.0,3,6,23,0,0.9659258262890683,0.25881904510252074,60.46210000000001
3373,2018-06-07 06:00:00,85.76000000000931,21.0,88.0,0.8,0.0,0.0,3,6,23,0,1.0,6.123233995736766e-17,61.061600000000006
3374,2018-06-07 07:00:00,85.0559999999823,21.0,89.0,1.2,0.0,0.0,3,6,23,0,0.9659258262890683,-0.25881904510252063,61.6809
3375,2018-06-07 08:00:00,87.48800000001211,21.4,86.0,1.6,0.0,0.0,3,6,23,0,0.8660254037844387,-0.4999999999999998,60.602399999999996
3376,2018-06-07 09:00:00,99.96799999999348,22.1,81.0,1.3,0.0,0.0,3,6,23,0,0.7071067811865476,-0.7071067811865475,59.2609
3377,2018-06-07 10:00:00,116.2240000000456,22.8,79.0,1.3,0.0,0.0,3,6,23,0,0.49999999999999994,-0.8660254037844387,59.6189
3378,2018-06-07 12:00:00,132.0320000000065,26.8,59.0,1.1,1.0,0.0,3,6,23,0,1.2246467991473532e-16,-1.0,62.1549
3379,2018-06-07 13:00:00,145.1520000000019,28.2,54.0,2.5,1.0,0.0,3,6,23,0,-0.2588190451025208,-0.9659258262890683,64.7464
3380,2018-06-07 14:00:00,171.7120000000577,29.1,48.0,2.0,1.0,0.0,3,6,23,0,-0.4999999999999997,-0.8660254037844388,67.1056
3381,2018-06-07 15:00:00,192.704000000027,29.8,48.0,1.1,1.0,0.0,3,6,23,0,-0.7071067811865471,-0.7071067811865479,68.3656
3382,2018-06-07 16:00:00,182.3359999998938,30.1,47.0,1.4,1.0,0.0,3,6,23,0,-0.8660254037844385,-0.5000000000000004,69.0981
3383,2018-06-07 17:00:00,176.640000000014,30.1,48.0,1.2,1.0,0.0,3,6,23,0,-0.9659258262890683,-0.25881904510252063,68.9056
3384,2018-06-07 18:00:00,173.1840000000084,29.0,53.0,1.2,1.0,0.0,3,6,23,0,-1.0,-1.8369701987210297e-16,66.2601
3385,2018-06-07 19:00:00,153.5999999999767,28.2,54.0,1.0,0.8,0.0,3,6,23,0,-0.9659258262890684,0.2588190451025203,64.7464
3386,2018-06-07 20:00:00,151.1040000000503,25.8,65.0,1.4,0.0,0.0,3,6,23,0,-0.8660254037844386,0.5000000000000001,60.9225
3387,2018-06-07 21:00:00,148.3519999999553,24.5,68.0,0.5,0.0,0.0,3,6,23,0,-0.7071067811865477,0.7071067811865474,59.1336
